Date,Close,Buy_sell,entry_price,exit_price,pnl
2017-07-19,2273.429932,-1,2321.1298829999996,2900.699951,1.5841227488028733
2017-07-20,2817.600098,-1,2321.1298829999996,2900.699951,1.220216347926112
2017-07-21,2667.76001,-1,2321.1298829999996,2900.699951,1.3204198697986014
2017-07-22,2810.1201170000004,-1,2321.1298829999996,2900.699951,1.2252184835344362
2017-07-23,2730.399902,-1,2321.1298829999996,2900.699951,1.2785302935717613
2017-07-24,2754.860107,-1,2321.1298829999996,2900.699951,1.2621728639984215
2017-07-25,2576.47998,-1,2321.1298829999996,2900.699951,1.3814621489690895
2017-07-26,2529.449951,-1,2321.1298829999996,2900.699951,1.4129128415205066
2017-07-27,2671.780029,-1,2321.1298829999996,2900.699951,1.3177315367418674
2017-07-28,2809.01001,-1,2321.1298829999996,2900.699951,1.2259608524995116
2017-07-29,2726.449951,-1,2321.1298829999996,2900.699951,1.2811717696060239
2017-07-30,2757.179932,-1,2321.1298829999996,2900.699951,1.2606215125661675
2017-07-31,2875.340088,-1,2321.1298829999996,2900.699951,1.181603514550825
2017-08-01,2718.26001,-1,2321.1298829999996,2900.699951,1.164644450920244
2017-08-02,2710.669922,0,,,1.164644450920244
2017-08-03,2804.72998,0,,,1.164644450920244
2017-08-04,2895.889893,0,,,1.164644450920244
2017-08-05,3252.909912,1,2921.350098,3951.040039,1.2968262451487456
2017-08-06,3213.939941,1,2921.350098,3951.040039,1.2812902227771903
2017-08-07,3378.9399409999996,1,2921.350098,3951.040039,1.347070197088862
2017-08-08,3419.9399409999996,1,2921.350098,3951.040039,1.363415524039035
2017-08-09,3342.469971,1,2921.350098,3951.040039,1.3325308413934231
2017-08-10,3381.280029,1,2921.350098,3951.040039,1.348003111807208
2017-08-11,3650.6201170000004,1,2921.350098,3951.040039,1.4553799849571685
2017-08-12,3884.709961,1,2921.350098,3951.040039,1.5487037663204608
2017-08-13,4073.26001,1,2921.350098,3951.040039,1.623872356500367
2017-08-14,4325.129883,1,2921.350098,3951.040039,1.7242844399902095
2017-08-15,4181.930176,1,2921.350098,3951.040039,1.6671955124271858
2017-08-16,4376.629883,1,2921.350098,3951.040039,1.7448157653056708
2017-08-17,4331.689941,1,2921.350098,3951.040039,1.7268997154248948
2017-08-18,4160.620117,1,2921.350098,3951.040039,1.6586999055568816
2017-08-19,4193.700195,1,2921.350098,3951.040039,1.6718878248360824
2017-08-20,4087.6599119999996,1,2921.350098,3951.040039,1.6296131151891584
2017-08-21,4001.73999,1,2921.350098,3951.040039,1.5953597196617595
2017-08-22,4100.52002,1,2921.350098,3951.040039,1.6347400095763422
2017-08-23,4151.52002,1,2921.350098,3951.040039,1.6550720016363134
2017-08-24,4334.680176,1,2921.350098,3951.040039,1.7280918219793548
2017-08-25,4371.600098,1,2921.350098,3951.040039,1.7428105584687423
2017-08-26,4352.399902,1,2921.350098,3951.040039,1.7351560833192934
2017-08-27,4382.879883,1,2921.350098,3951.040039,1.7473074309992949
2017-08-28,4382.660156,1,2921.350098,3951.040039,1.747219833202837
2017-08-29,4579.02002,1,2921.350098,3951.040039,1.8255019350801907
2017-08-30,4565.299805,1,2921.350098,3951.040039,1.8200321448362475
2017-08-31,4703.390136999999,1,2921.350098,3951.040039,1.8750841356947336
2017-09-01,4892.009765999999,1,2921.350098,3951.040039,1.9502804650904737
2017-09-02,4578.77002,1,2921.350098,3951.040039,1.8254022684524458
2017-09-03,4582.959961,1,2921.350098,3951.040039,1.827072657612127
2017-09-04,4236.310059,1,2921.350098,3951.040039,1.6888749506502874
2017-09-05,4376.529785,1,2921.350098,3951.040039,1.744775859585255
2017-09-06,4597.120117,1,2921.350098,3951.040039,1.8327178375995774
2017-09-07,4599.879883,1,2921.350098,3951.040039,1.8338180638819177
2017-09-08,4228.75,1,2921.350098,3951.040039,1.6858610083059555
2017-09-09,4226.060059,1,2921.350098,3951.040039,1.6847886189127443
2017-09-10,4122.939941,1,2921.350098,3951.040039,1.6436780812578555
2017-09-11,4161.27002,1,2921.350098,3951.040039,1.658959000118367
2017-09-12,4130.810059,1,2921.350098,3951.040039,1.6468156337419155
2017-09-13,3882.5900880000004,1,2921.350098,3951.040039,1.575147347089741
2017-09-14,3154.949951,-1,3789.919922,4344.649902,1.8390503545111996
2017-09-15,3637.5200200000004,-1,3789.919922,4344.649902,1.6384870234608864
2017-09-16,3625.040039,-1,3789.919922,4344.649902,1.6436738900354988
2017-09-17,3582.8798829999996,-1,3789.919922,4344.649902,1.6611962808097205
2017-09-18,4065.1999509999996,-1,3789.919922,4344.649902,1.4607368539104246
2017-09-19,3924.969971,-1,3789.919922,4344.649902,1.5190185288601379
2017-09-20,3905.9499509999996,-1,3789.919922,4344.649902,1.526923533361865
2017-09-21,3631.040039,-1,3789.919922,4344.649902,1.6411802003858373
2017-09-22,3630.6999509999996,-1,3789.919922,4344.649902,1.6413215460400996
2017-09-23,3792.399902,-1,3789.919922,4344.649902,1.5741166303468463
2017-09-24,3682.8400880000004,-1,3789.919922,4344.649902,1.6196513260452916
2017-09-25,3926.070068,-1,3789.919922,4344.649902,1.5185613121097172
2017-09-26,3892.350098,-1,3789.919922,4344.649902,1.5325758354723684
2017-09-27,4200.669922,-1,3789.919922,4344.649902,1.4044335098233103
2017-09-28,4174.72998,-1,3789.919922,4344.649902,1.4152145373030152
2017-09-29,4163.069824,-1,3789.919922,4344.649902,1.420060672358122
2017-09-30,4338.709961,-1,3789.919922,4344.649902,1.3445932788425583
2017-10-01,4403.740234000001,1,4358.430176,12350.099609,1.3585716143878306
2017-10-02,4409.319824,1,4358.430176,12350.099609,1.3602929403950723
2017-10-03,4317.47998,1,4358.430176,12350.099609,1.331959978299605
2017-10-04,4229.359863000001,1,4358.430176,12350.099609,1.3047745669784672
2017-10-05,4328.410156,1,4358.430176,12350.099609,1.3353319816569362
2017-10-06,4370.810059,1,4358.430176,12350.099609,1.3484125226533963
2017-10-07,4426.890136999999,1,4358.430176,12350.099609,1.3657134527843844
2017-10-08,4610.47998,1,4358.430176,12350.099609,1.4223516594306393
2017-10-09,4772.02002,1,4358.430176,12350.099609,1.4721874129650232
2017-10-10,4781.990234000001,1,4358.430176,12350.099609,1.4752632641755907
2017-10-11,4826.47998,1,4358.430176,12350.099609,1.4889885301620502
2017-10-12,5446.910156,1,4358.430176,12350.099609,1.6803937405138025
2017-10-13,5647.209961,1,4358.430176,12350.099609,1.7421870377976534
2017-10-14,5831.790039,1,4358.430176,12350.099609,1.7991307359332083
2017-10-15,5678.189941,1,4358.430176,12350.099609,1.7517444865130316
2017-10-16,5725.589844,1,4358.430176,12350.099609,1.7663675476653113
2017-10-17,5605.509765999999,1,4358.430176,12350.099609,1.729322359539831
2017-10-18,5590.689941,1,4358.430176,12350.099609,1.724750383786187
2017-10-19,5708.52002,1,4358.430176,12350.099609,1.7611014381500527
2017-10-20,6011.450195,1,4358.430176,12350.099609,1.8545566182987505
2017-10-21,6031.600098,1,4358.430176,12350.099609,1.8607729446018126
2017-10-22,6008.419922,1,4358.430176,12350.099609,1.853621766862723
2017-10-23,5930.319824,1,4358.430176,12350.099609,1.8295275717954242
2017-10-24,5526.640136999999,1,4358.430176,12350.099609,1.7049907610569268
2017-10-25,5750.799805,1,4358.430176,12350.099609,1.774144922259297
2017-10-26,5904.830078,1,4358.430176,12350.099609,1.8216638824010793
2017-10-27,5780.899902,1,4358.430176,12350.099609,1.783430923522223
2017-10-28,5753.089844,1,4358.430176,12350.099609,1.77485140852232
2017-10-29,6153.850098,1,4358.430176,12350.099609,1.898487562411604
2017-10-30,6130.529785,1,4358.430176,12350.099609,1.8912931518430993
2017-10-31,6468.399902,1,4358.430176,12350.099609,1.9955274449474312
2017-11-01,6767.310059,1,4358.430176,12350.099609,2.087742433337777
2017-11-02,7078.5,1,4358.430176,12350.099609,2.183745784593946
2017-11-03,7207.759765999999,1,4358.430176,12350.099609,2.223622943472253
2017-11-04,7379.950195,1,4358.430176,12350.099609,2.2767443849466016
2017-11-05,7407.410156,1,4358.430176,12350.099609,2.285215893610706
2017-11-06,7022.759765999999,1,4358.430176,12350.099609,2.166549697706924
2017-11-07,7144.379883,1,4358.430176,12350.099609,2.204069994072054
2017-11-08,7459.689941,1,4358.430176,12350.099609,2.30134441803159
2017-11-09,7143.580078,1,4358.430176,12350.099609,2.203823251005409
2017-11-10,6618.140136999999,1,4358.430176,12350.099609,2.041722911072367
2017-11-11,6357.600098,1,4358.430176,12350.099609,1.9613452587612568
2017-11-12,5950.069824,1,4358.430176,12350.099609,1.8356205264109122
2017-11-13,6559.490234000001,1,4358.430176,12350.099609,2.023629179569493
2017-11-14,6635.75,1,4358.430176,12350.099609,2.047155624796112
2017-11-15,7315.540039,1,4358.430176,12350.099609,2.2568735921727034
2017-11-16,7871.689941,1,4358.430176,12350.099609,2.428448078871133
2017-11-17,7708.990234000001,1,4358.430176,12350.099609,2.3782545633924417
2017-11-18,7790.149901999999,1,4358.430176,12350.099609,2.403292648138368
2017-11-19,8036.490234000001,1,4358.430176,12350.099609,2.479289633598632
2017-11-20,8200.639648,1,4358.430176,12350.099609,2.52993038953083
2017-11-21,8071.259765999999,1,4358.430176,12350.099609,2.490016174382315
2017-11-22,8253.549805,1,4358.430176,12350.099609,2.5462533862548473
2017-11-23,8038.77002,1,4358.430176,12350.099609,2.4799929567698227
2017-11-24,8253.69043,1,4358.430176,12350.099609,2.546296769634229
2017-11-25,8790.919922,1,4358.430176,12350.099609,2.7120342335763845
2017-11-26,9330.549805,1,4358.430176,12350.099609,2.8785122278184097
2017-11-27,9818.349609,1,4358.430176,12350.099609,3.0290004337533896
2017-11-28,10058.799805,1,4358.430176,12350.099609,3.1031802885135487
2017-11-29,9888.610352,1,4358.430176,12350.099609,3.0506761562014626
2017-11-30,10233.599609,1,4358.430176,12350.099609,3.1571067326942157
2017-12-01,10975.599609,1,4358.430176,12350.099609,3.3860167238178587
2017-12-02,11074.599609,1,4358.430176,12350.099609,3.416558622903089
2017-12-03,11323.200195,1,4358.430176,12350.099609,3.493252905833806
2017-12-04,11657.200195,1,4358.430176,12350.099609,3.5962932522425617
2017-12-05,11916.700195,1,4358.430176,12350.099609,3.676350048329604
2017-12-06,14291.5,1,4358.430176,12350.099609,4.408985361379441
2017-12-07,17899.699219,1,4358.430176,12350.099609,5.5221293656835195
2017-12-08,16569.400391,1,4358.430176,12350.099609,5.111726814592855
2017-12-09,15178.200195,1,4358.430176,12350.099609,4.682535945970793
2017-12-10,15455.400391,1,4358.430176,12350.099609,4.768053323876226
2017-12-11,16936.800781,1,4358.430176,12350.099609,5.22507131595906
2017-12-12,17415.400391,1,4358.430176,12350.099609,5.372721224957548
2017-12-13,16408.199219,1,4358.430176,12350.099609,5.0619956032025035
2017-12-14,16564.0,1,4358.430176,12350.099609,5.1100607721994935
2017-12-15,17706.900391,1,4358.430176,12350.099609,5.462650150041837
2017-12-16,19497.400391,1,4358.430176,12350.099609,6.01502661784087
2017-12-17,19140.800781,1,4358.430176,12350.099609,5.905014200644382
2017-12-18,19114.199219,1,4358.430176,12350.099609,5.896807511532124
2017-12-19,17776.699219,1,4358.430176,12350.099609,5.484183369850355
2017-12-20,16624.599609,1,4358.430176,12350.099609,5.128755995862953
2017-12-21,15802.900391,1,4358.430176,12350.099609,4.875258474705696
2017-12-22,13831.799805,1,4358.430176,12350.099609,4.267165998095093
2017-12-23,14699.200195,1,4358.430176,12350.099609,4.5347625150432656
2017-12-24,13925.799805,1,4358.430176,12350.099609,4.2961653770245025
2017-12-25,14026.599609,1,4358.430176,12350.099609,4.327262522899038
2017-12-26,16099.799805,1,4358.430176,12350.099609,4.966853140774907
2017-12-27,15838.5,1,4358.430176,12350.099609,4.886241097590056
2017-12-28,14606.5,1,4358.430176,12350.099609,4.5061641311960825
2017-12-29,14656.200195,1,4358.430176,12350.099609,4.5214968417032155
2017-12-30,12952.200195,1,4358.430176,12350.099609,3.9958059725998627
2017-12-31,14156.400391,1,4358.430176,12350.099609,4.367306587394269
2018-01-01,13657.200195,1,4358.430176,12350.099609,4.213301314570441
2018-01-02,14982.099609,1,4358.430176,12350.099609,4.622038124676182
2018-01-03,15201.0,1,4358.430176,12350.099609,4.689569777723045
2018-01-04,15599.200195,1,4358.430176,12350.099609,4.812416143090811
2018-01-05,17429.5,1,4358.430176,12350.099609,5.377071011171884
2018-01-06,17527.0,1,4358.430176,12350.099609,5.407150154210368
2018-01-07,16477.599609,1,4358.430176,12350.099609,5.083405903281854
2018-01-08,15170.099609,1,4358.430176,12350.099609,4.680036882535003
2018-01-09,14595.400391,1,4358.430176,12350.099609,4.502739857075238
2018-01-10,14973.299805,1,4358.430176,12350.099609,4.619323349668729
2018-01-11,13405.799805,1,4358.430176,12350.099609,4.135743280819255
2018-01-12,13980.599609,1,4358.430176,12350.099609,4.313071337465496
2018-01-13,14360.200195,1,4358.430176,12350.099609,4.43017964847869
2018-01-14,13772.0,1,4358.430176,12350.099609,4.248717517189775
2018-01-15,13819.799805,1,4358.430176,12350.099609,4.2634639497211255
2018-01-16,11490.5,1,4358.430176,12350.099609,3.8100555146526935
2018-01-17,11188.599609,-1,10194.900391,11349.799805,3.4386885527165787
2018-01-18,11474.900391,-1,10194.900391,11349.799805,3.3316917374979194
2018-01-19,11607.400391,-1,10194.900391,11349.799805,3.282173612128382
2018-01-20,12899.200195,-1,10194.900391,11349.799805,2.799399992152415
2018-01-21,11600.099609,-1,10194.900391,11349.799805,3.2849020727953375
2018-01-22,10931.400391,-1,10194.900391,11349.799805,3.5348094819382467
2018-01-23,10868.400391,-1,10194.900391,11349.799805,3.558353949095084
2018-01-24,11359.400391,-1,10194.900391,11349.799805,3.37485659395212
2018-01-25,11259.400391,-1,10194.900391,11349.799805,3.4122287640423363
2018-01-26,11171.400391,-1,10194.900391,11349.799805,3.4451162737217267
2018-01-27,11440.700195,-1,10194.900391,11349.799805,3.3444730929182263
2018-01-28,11786.299805,-1,10194.900391,11349.799805,3.2153150188379005
2018-01-29,11296.400391,-1,10194.900391,11349.799805,3.3984010611089563
2018-01-30,10106.299805,-1,10194.900391,11349.799805,3.8431674763535417
2018-01-31,10221.099609,-1,10194.900391,11349.799805,3.8002642983394264
2018-02-01,9170.540039,-1,10194.900391,11349.799805,4.192881207738877
2018-02-02,8830.75,-1,10194.900391,11349.799805,4.31986811906357
2018-02-03,9174.910156,-1,10194.900391,11349.799805,4.1912480001804955
2018-02-04,8277.009766,-1,10194.900391,11349.799805,4.526812861172015
2018-02-05,6955.27002,-1,10194.900391,11349.799805,5.020775687197134
2018-02-06,7754.0,-1,10194.900391,11349.799805,4.722272960509979
2018-02-07,7621.299805,-1,10194.900391,11349.799805,4.771865903095429
2018-02-08,8265.589844,-1,10194.900391,11349.799805,4.531080733846025
2018-02-09,8736.980469,-1,10194.900391,11349.799805,4.354911827681689
2018-02-10,8621.900391,-1,10194.900391,11349.799805,4.397919750171803
