Date,Open,High,Low,Close,Adj Close,Volume
2018-08-03,8.885000,8.939530,8.877500,8.887040,8.887040,0
2018-08-06,8.918600,8.939040,8.906000,8.919130,8.919130,0
2018-08-07,8.936230,8.939710,8.887700,8.935600,8.935600,0
2018-08-08,8.907720,8.972510,8.890200,8.906000,8.906000,0
2018-08-09,8.952000,8.989900,8.944200,8.948900,8.948900,0
2018-08-10,9.007710,9.140800,8.995800,9.004700,9.004700,0
2018-08-13,9.138300,9.181200,9.093600,9.139700,9.139700,0
2018-08-14,9.122070,9.132080,9.078810,9.121800,9.121800,0
2018-08-15,9.141700,9.244720,9.139000,9.142900,9.142900,0
2018-08-16,9.207430,9.215640,9.157700,9.213000,9.213000,0
2018-08-17,9.191770,9.222030,9.162500,9.190800,9.190800,0
2018-08-20,9.153840,9.199090,9.145400,9.152000,9.152000,0
2018-08-21,9.148690,9.150520,9.089030,9.147060,9.147060,0
2018-08-22,9.090200,9.114060,9.039700,9.092060,9.092060,0
2018-08-23,9.063360,9.122910,9.061100,9.064880,9.064880,0
2018-08-24,9.140610,9.146300,9.098500,9.140200,9.140200,0
2018-08-27,9.105790,9.154640,9.092100,9.100050,9.100050,0
2018-08-28,9.090920,9.152350,9.082300,9.089690,9.089690,0
2018-08-29,9.129500,9.186600,9.122600,9.133680,9.133680,0
2018-08-30,9.131590,9.154630,9.094300,9.129000,9.129000,0
2018-08-31,9.114100,9.159820,9.092850,9.118320,9.118320,0
2018-09-03,9.147200,9.155400,9.086800,9.146300,9.146300,0
2018-09-04,9.095730,9.152250,9.090700,9.093550,9.093550,0
2018-09-05,9.079630,9.131170,9.051100,9.080760,9.080760,0
2018-09-06,9.049520,9.119980,9.035920,9.047900,9.047900,0
2018-09-07,9.111210,9.119300,9.035360,9.112060,9.112060,0
2018-09-10,9.049180,9.074760,9.020600,9.051050,9.051050,0
2018-09-11,9.064230,9.076930,9.007500,9.060700,9.060700,0
2018-09-12,9.049390,9.068940,8.960040,9.049900,9.049900,0
2018-09-13,8.979490,8.993420,8.926100,8.979780,8.979780,0
2018-09-14,8.950200,9.052990,8.945700,8.952620,8.952620,0
2018-09-17,9.045800,9.050500,8.906610,9.043600,9.043600,0
2018-09-18,8.921460,8.921870,8.878710,8.922400,8.922400,0
2018-09-19,8.897970,8.916760,8.863790,8.900660,8.900660,0
2018-09-20,8.866130,8.883500,8.761000,8.869290,8.869290,0
2018-09-21,8.772260,8.799300,8.755870,8.771750,8.771750,0
2018-09-24,8.782450,8.814850,8.749500,8.779600,8.779600,0
2018-09-25,8.794950,8.804260,8.758800,8.795140,8.795140,0
2018-09-26,8.813890,8.840800,8.788600,8.813950,8.813950,0
2018-09-27,8.804750,8.850710,8.793800,8.800400,8.800400,0
2018-09-28,8.852340,8.911840,8.836800,8.851940,8.851940,0
2018-10-01,8.886000,8.951440,8.879600,8.888800,8.888800,0
2018-10-02,8.943420,9.025460,8.941300,8.940900,8.940900,0
2018-10-03,9.008700,9.034720,8.957840,9.007000,9.007000,0
2018-10-04,9.062530,9.072030,9.026690,9.060200,9.060200,0
2018-10-05,9.055600,9.099230,9.046020,9.054470,9.054470,0
2018-10-08,9.063910,9.126750,9.058800,9.069000,9.069000,0
2018-10-09,9.081790,9.144540,9.068330,9.079300,9.079300,0
2018-10-10,9.089100,9.118690,9.075000,9.087910,9.087910,0
2018-10-11,9.127200,9.127200,8.966080,9.125940,9.125940,0
2018-10-12,8.973490,8.982310,8.937410,8.973600,8.973600,0
2018-10-15,8.968600,8.997740,8.929400,8.967860,8.967860,0
2018-10-16,8.946710,8.961980,8.880400,8.944100,8.944100,0
2018-10-17,8.908240,8.953430,8.888700,8.909720,8.909720,0
2018-10-18,8.964070,9.019850,8.950150,8.964920,8.964920,0
2018-10-19,9.039880,9.052650,8.982690,9.041900,9.041900,0
2018-10-22,8.984100,9.005500,8.950020,8.985700,8.985700,0
2018-10-23,8.999990,9.059970,8.995900,8.998430,8.998430,0
2018-10-24,9.023070,9.103660,9.011580,9.022270,9.022270,0
2018-10-25,9.110600,9.140230,9.086300,9.109000,9.109000,0
2018-10-26,9.111600,9.175400,9.107890,9.113200,9.113200,0
2018-10-29,9.129160,9.155540,9.097500,9.129140,9.129140,0
2018-10-30,9.149310,9.182650,9.132000,9.148660,9.148660,0
2018-10-31,9.171940,9.198400,9.135510,9.169300,9.169300,0
2018-11-01,9.162210,9.163100,9.033680,9.159610,9.159610,0
2018-11-02,9.048580,9.078740,8.992410,9.043800,9.043800,0
2018-11-05,9.044400,9.097890,9.041600,9.042500,9.042500,0
2018-11-06,9.053800,9.077870,9.040300,9.053400,9.053400,0
2018-11-07,9.028000,9.062910,8.977400,9.034720,9.034720,0
2018-11-08,9.019500,9.025200,8.961650,9.017490,9.017490,0
2018-11-09,9.017550,9.072550,9.013300,9.017980,9.017980,0
2018-11-12,9.078900,9.145020,9.073600,9.081720,9.081720,0
2018-11-13,9.149860,9.149900,9.047530,9.144540,9.144540,0
2018-11-14,9.038330,9.123600,9.033800,9.038700,9.038700,0
2018-11-15,9.078500,9.111500,9.034590,9.082680,9.082680,0
2018-11-16,9.066880,9.068760,8.997250,9.064300,9.064300,0
2018-11-19,9.005210,9.022170,8.982280,9.003000,9.003000,0
2018-11-20,8.995300,9.078900,8.984860,8.997800,8.997800,0
2018-11-21,9.094490,9.097830,9.016800,9.095390,9.095390,0
2018-11-22,9.031150,9.058290,9.019950,9.030280,9.030280,0
2018-11-23,9.039560,9.093030,9.021620,9.039160,9.039160,0
2018-11-26,9.087700,9.098310,9.031000,9.088780,9.088780,0
2018-11-27,9.083700,9.114200,9.069700,9.087180,9.087180,0
2018-11-28,9.100110,9.119460,9.076800,9.099500,9.099500,0
2018-11-29,9.034670,9.084100,9.000610,9.032480,9.032480,0
2018-11-30,9.067760,9.112770,9.057960,9.064000,9.064000,0
2018-12-03,9.065700,9.077230,9.011700,9.065500,9.065500,0
2018-12-04,9.013400,9.015600,8.951170,9.011670,9.011670,0
2018-12-05,9.021200,9.043500,8.948260,9.018960,9.018960,0
2018-12-06,8.977270,9.031900,8.970700,8.972400,8.972400,0
2018-12-07,8.986190,9.033520,8.979100,8.987380,8.987380,0
2018-12-10,9.036890,9.097980,9.005350,9.038900,9.038900,0
2018-12-11,9.091500,9.097120,9.024400,9.086900,9.086900,0
2018-12-12,9.084010,9.159900,9.068400,9.084230,9.084230,0
2018-12-13,9.086240,9.094100,9.035370,9.085700,9.085700,0
2018-12-14,9.054140,9.113120,9.048910,9.054530,9.054530,0
2018-12-17,9.058920,9.088400,9.033400,9.058900,9.058900,0
2018-12-18,9.052100,9.084510,9.021600,9.055020,9.055020,0
2018-12-19,9.056740,9.076760,9.032800,9.056140,9.056140,0
2018-12-20,9.087500,9.097750,8.926700,9.088240,9.088240,0
2018-12-21,8.965220,9.038950,8.925550,8.966130,8.966130,0
2018-12-24,9.041800,9.072780,9.011000,9.041190,9.041190,0
2018-12-25,9.036430,9.077200,8.947790,9.048100,9.048100,0
2018-12-26,9.056980,9.104810,9.032570,9.054390,9.054390,0
2018-12-27,9.091760,9.091760,8.999200,9.091010,9.091010,0
2018-12-28,9.013030,9.013030,8.935800,9.014430,9.014430,0
2018-12-31,8.970400,8.982200,8.854860,8.980100,8.980100,0
2019-01-01,8.836910,8.853900,8.836910,8.836910,8.836910,0
2019-01-02,8.865310,9.003820,8.849700,8.863500,8.863500,0
2019-01-03,9.037010,9.072710,8.995500,9.038000,9.038000,0
2019-01-04,9.004580,9.015990,8.934200,9.001400,9.001400,0
2019-01-07,8.951250,8.952950,8.896700,8.953600,8.953600,0
2019-01-08,8.888400,8.938250,8.874600,8.891950,8.891950,0
2019-01-09,8.910220,8.944520,8.872800,8.908700,8.908700,0
2019-01-10,8.858390,8.896700,8.853900,8.863210,8.863210,0
2019-01-11,8.892300,8.942290,8.859800,8.895400,8.895400,0
2019-01-14,8.937190,8.958970,8.917050,8.938590,8.938590,0
2019-01-15,8.944490,8.987220,8.922660,8.943000,8.943000,0
2019-01-16,8.965290,9.007770,8.954900,8.962800,8.962800,0
2019-01-17,8.988580,9.049370,8.983700,8.989500,8.989500,0
2019-01-18,9.014240,9.023180,8.982300,9.014220,9.014220,0
2019-01-21,9.023000,9.027830,8.996700,9.025700,9.025700,0
2019-01-22,9.011830,9.042120,9.007800,9.012680,9.012680,0
2019-01-23,9.023120,9.033910,9.004210,9.020300,9.020300,0
2019-01-24,9.013300,9.093560,9.005200,9.011300,9.011300,0
2019-01-25,9.069730,9.093460,9.036900,9.067890,9.067890,0
2019-01-28,9.040950,9.079250,9.023300,9.041450,9.041450,0
2019-01-29,9.049900,9.078840,9.034710,9.049800,9.049800,0
2019-01-30,9.063910,9.098290,9.046100,9.063740,9.063740,0
2019-01-31,9.034850,9.055550,9.010400,9.032000,9.032000,0
2019-02-01,9.042560,9.058590,9.024410,9.042990,9.042990,0
2019-02-04,9.054450,9.124270,9.047300,9.055900,9.055900,0
2019-02-05,9.107130,9.138310,9.087200,9.106810,9.106810,0
2019-02-06,9.111300,9.178940,9.111000,9.109900,9.109900,0
2019-02-07,9.199560,9.258170,9.195100,9.198590,9.198590,0
2019-02-08,9.259970,9.283750,9.240820,9.259970,9.259970,0
2019-02-11,9.268000,9.301410,9.254980,9.270720,9.270720,0
2019-02-12,9.303200,9.308300,9.254400,9.303650,9.303650,0
2019-02-13,9.253900,9.282850,9.183510,9.252520,9.252520,0
2019-02-14,9.269180,9.322790,9.239900,9.266500,9.266500,0
2019-02-15,9.290940,9.332530,9.282070,9.290050,9.290050,0
2019-02-18,9.273990,9.276200,9.232200,9.270500,9.270500,0
2019-02-19,9.250530,9.413000,9.245400,9.250600,9.250600,0
2019-02-20,9.309680,9.334200,9.289200,9.309630,9.309630,0
2019-02-21,9.306780,9.362750,9.299000,9.303700,9.303700,0
2019-02-22,9.365350,9.370250,9.329000,9.365240,9.365240,0
2019-02-25,9.328800,9.338830,9.300040,9.327200,9.327200,0
2019-02-26,9.308400,9.329460,9.297600,9.306310,9.306310,0
2019-02-27,9.277190,9.296880,9.240840,9.276640,9.276640,0
2019-02-28,9.265770,9.272790,9.167700,9.263530,9.263530,0
2019-03-01,9.239700,9.262750,9.214200,9.235500,9.235500,0
2019-03-04,9.251000,9.347430,9.251000,9.253820,9.253820,0
2019-03-05,9.343280,9.367930,9.301700,9.344330,9.344330,0
2019-03-06,9.306900,9.336550,9.280620,9.306230,9.306230,0
2019-03-07,9.287100,9.441160,9.283900,9.289240,9.289240,0
2019-03-08,9.449800,9.497610,9.435100,9.449700,9.449700,0
2019-03-11,9.421800,9.430260,9.395960,9.420300,9.420300,0
2019-03-12,9.371080,9.408120,9.348000,9.365400,9.365400,0
2019-03-13,9.367190,9.376900,9.300520,9.363300,9.363300,0
2019-03-14,9.291050,9.338070,9.274900,9.292120,9.292120,0
2019-03-15,9.301290,9.303040,9.231500,9.300480,9.300480,0
2019-03-18,9.234900,9.255280,9.207300,9.237900,9.237900,0
2019-03-19,9.225900,9.237790,9.183700,9.225300,9.225300,0
2019-03-20,9.204800,9.215500,9.168600,9.198100,9.198100,0
2019-03-21,9.121900,9.185180,9.111000,9.123400,9.123400,0
2019-03-22,9.172180,9.306480,9.152100,9.168200,9.168200,0
2019-03-25,9.266000,9.281900,9.211100,9.263200,9.263200,0
2019-03-26,9.238540,9.248940,9.213100,9.234900,9.234900,0
2019-03-27,9.234040,9.282420,9.225510,9.233700,9.233700,0
2019-03-28,9.273570,9.346580,9.263000,9.270600,9.270600,0
2019-03-29,9.285900,9.293620,9.242720,9.285500,9.285500,0
2019-04-01,9.273800,9.285860,9.233300,9.276200,9.276200,0
2019-04-02,9.287920,9.341660,9.281200,9.284900,9.284900,0
2019-04-03,9.327050,9.328770,9.254300,9.323500,9.323500,0
2019-04-04,9.258750,9.284080,9.252400,9.259800,9.259800,0
2019-04-05,9.280700,9.297860,9.258200,9.281940,9.281940,0
2019-04-08,9.291000,9.305260,9.231500,9.293760,9.293760,0
2019-04-09,9.263100,9.266990,9.226370,9.266670,9.266670,0
2019-04-10,9.251200,9.291290,9.231800,9.249300,9.249300,0
2019-04-11,9.261540,9.277360,9.230900,9.257400,9.257400,0
2019-04-12,9.283270,9.289590,9.244320,9.282300,9.282300,0
2019-04-15,9.261170,9.263200,9.240900,9.258500,9.258500,0
2019-04-16,9.267830,9.280170,9.241000,9.263800,9.263800,0
2019-04-17,9.260300,9.265150,9.212400,9.256600,9.256600,0
2019-04-18,9.241200,9.332450,9.236100,9.241500,9.241500,0
2019-04-19,9.303100,9.308350,9.288300,9.306360,9.306360,0
2019-04-22,9.304900,9.312800,9.291400,9.307980,9.307980,0
2019-04-23,9.299800,9.390760,9.299800,9.303390,9.303390,0
2019-04-24,9.354300,9.403380,9.344700,9.357250,9.357250,0
2019-04-25,9.428900,9.573430,9.408500,9.429000,9.429000,0
2019-04-26,9.532920,9.542410,9.468590,9.529400,9.529400,0
2019-04-29,9.510300,9.528000,9.491300,9.509300,9.509300,0
2019-04-30,9.509970,9.523760,9.469300,9.510070,9.510070,0
2019-05-01,9.493180,9.516510,9.484000,9.493320,9.493320,0
2019-05-02,9.534870,9.567440,9.508800,9.536390,9.536390,0
2019-05-03,9.576300,9.608260,9.536240,9.576850,9.576850,0
2019-05-06,9.568150,9.602110,9.556500,9.568320,9.568320,0
2019-05-07,9.562400,9.600770,9.539700,9.562800,9.562800,0
2019-05-08,9.593130,9.602860,9.555100,9.589300,9.589300,0
2019-05-09,9.610460,9.661720,9.605700,9.610230,9.610230,0
2019-05-10,9.645770,9.659010,9.602990,9.650330,9.650330,0
2019-05-13,9.613900,9.663780,9.601650,9.614100,9.614100,0
2019-05-14,9.632210,9.632700,9.581100,9.630500,9.630500,0
2019-05-15,9.607900,9.637220,9.576500,9.606100,9.606100,0
2019-05-16,9.601300,9.631860,9.575600,9.603230,9.603230,0
2019-05-17,9.642900,9.653420,9.616480,9.639500,9.639500,0
2019-05-20,9.639130,9.662490,9.626400,9.639850,9.639850,0
2019-05-21,9.661100,9.685880,9.640600,9.660100,9.660100,0
2019-05-22,null,null,null,null,null,null
2019-05-23,9.630400,9.675200,9.621370,9.630150,9.630150,0
2019-05-24,9.613710,9.620940,9.543710,9.610100,9.610100,0
2019-05-27,9.534420,9.588820,9.526300,9.529500,9.529500,0
2019-05-28,9.576900,9.586940,9.539000,9.578200,9.578200,0
2019-05-29,9.582490,9.613010,9.573100,9.578900,9.578900,0
2019-05-30,9.546520,9.563170,9.526600,9.547210,9.547210,0
2019-05-31,9.534750,9.562640,9.502200,9.534050,9.534050,0
2019-06-03,9.483100,9.508250,9.463700,9.485780,9.485780,0
2019-06-04,9.447410,9.468540,9.419120,9.441700,9.441700,0
2019-06-05,9.434210,9.449210,9.395960,9.435020,9.435020,0
2019-06-06,9.436500,9.446260,9.396700,9.436000,9.436000,0
2019-06-07,9.419100,9.465380,9.371760,9.421030,9.421030,0
2019-06-10,9.405790,9.437410,9.394600,9.406240,9.406240,0
2019-06-11,9.414870,9.452660,9.404660,9.416200,9.416200,0
2019-06-12,9.446110,9.454350,9.414170,9.446040,9.446040,0
2019-06-13,9.463710,9.493960,9.461100,9.466600,9.466600,0
2019-06-14,9.479300,9.497950,9.421910,9.475800,9.475800,0
2019-06-17,9.481850,9.503700,9.465000,9.481090,9.481090,0
2019-06-18,9.470700,9.528750,9.454900,9.473810,9.473810,0
2019-06-19,9.526890,9.550750,9.516000,9.528530,9.528530,0
2019-06-20,9.479740,9.479740,9.393520,9.477300,9.477300,0
2019-06-21,9.407600,9.450420,9.378020,9.405020,9.405020,0
2019-06-24,9.342960,9.345320,9.290400,9.339600,9.339600,0
2019-06-25,9.275830,9.292260,9.237800,9.276600,9.276600,0
2019-06-26,9.284510,9.297140,9.243500,9.283190,9.283190,0
2019-06-27,9.258450,9.288040,9.249200,9.258960,9.258960,0
2019-06-28,9.270200,9.291340,9.251500,9.268000,9.268000,0
2019-07-01,9.290900,9.338830,9.277870,9.290400,9.290400,0
2019-07-02,9.358500,9.361740,9.314900,9.356560,9.356560,0
2019-07-03,9.330910,9.361400,9.290630,9.330170,9.330170,0
2019-07-04,9.304700,9.334640,9.293600,9.302000,9.302000,0
2019-07-05,9.318860,9.461000,9.316600,9.319490,9.319490,0
2019-07-08,9.436170,9.463160,9.419880,9.433500,9.433500,0
2019-07-09,9.459100,9.497810,9.450900,9.458400,9.458400,0
2019-07-10,9.472100,9.479380,9.407100,9.467900,9.467900,0
2019-07-11,9.412040,9.412430,9.367600,9.408800,9.408800,0
2019-07-12,9.383350,9.389480,9.356800,9.379700,9.379700,0
2019-07-15,9.364000,9.377090,9.348500,9.366380,9.366380,0
2019-07-16,9.347790,9.400740,9.344000,9.347680,9.347680,0
2019-07-17,9.389870,9.403620,9.351900,9.386300,9.386300,0
2019-07-18,9.364370,9.374050,9.347900,9.359800,9.359800,0
2019-07-19,9.315880,9.383460,9.307900,9.316250,9.316250,0
2019-07-22,9.386590,9.413670,9.380100,9.383400,9.383400,0
2019-07-23,9.417310,9.474770,9.413500,9.413600,9.413600,0
2019-07-24,9.471600,9.486340,9.425200,9.470900,9.470900,0
2019-07-25,9.423080,9.460450,9.419900,9.419600,9.419600,0
2019-07-26,9.446900,9.502980,9.442900,9.445400,9.445400,0
2019-07-29,9.499870,9.517070,9.482260,9.502100,9.502100,0
2019-07-30,9.486270,9.572930,9.480900,9.482400,9.482400,0
2019-07-31,9.564380,9.596330,9.549600,9.564270,9.564270,0
2019-08-01,9.663430,9.696880,9.637700,9.662520,9.662520,0
2019-08-02,9.654000,9.672850,9.635100,9.659130,9.659130,0
2019-08-05,9.630420,9.649680,9.604900,9.626600,9.626600,0
2019-08-06,9.573740,9.605370,9.565200,9.569800,9.569800,0
2019-08-07,9.572080,9.639550,9.559900,9.573230,9.573230,0
2019-08-08,9.628690,9.629500,9.569700,9.626300,9.626300,0
2019-08-09,9.593740,9.595200,9.523400,9.594200,9.594200,0
2019-08-12,9.541430,9.601800,9.535900,9.539490,9.539490,0
2019-08-13,9.555900,9.587380,9.530200,9.557260,9.557260,0
2019-08-14,9.538090,9.636400,9.517200,9.538300,9.538300,0
2019-08-15,9.624200,9.654390,9.598000,9.623460,9.623460,0
2019-08-16,9.634500,9.692900,9.633500,9.634700,9.634700,0
2019-08-19,9.661500,9.679390,9.654900,9.665340,9.665340,0
2019-08-20,9.683440,9.731570,9.674600,9.682910,9.682910,0
2019-08-21,9.684300,9.691930,9.613700,9.684700,9.684700,0
2019-08-22,9.612750,9.688760,9.593320,9.615600,9.615600,0
2019-08-23,9.673190,9.696580,9.617800,9.672920,9.672920,0
2019-08-26,9.636100,9.676390,9.614500,9.634200,9.634200,0
2019-08-27,9.672940,9.684840,9.624400,9.670200,9.670200,0
2019-08-28,9.672040,9.728310,9.665800,9.667800,9.667800,0
2019-08-29,9.715500,9.770630,9.712100,9.718750,9.718750,0
2019-08-30,9.773390,9.837130,9.767850,9.772570,9.772570,0
2019-09-02,9.815100,9.828400,9.791800,9.815100,9.815100,0
2019-09-03,9.827300,9.891080,9.827300,9.829720,9.829720,0
2019-09-04,9.814800,9.817500,9.744120,9.814800,9.814800,0
2019-09-05,9.731980,9.740160,9.650000,9.729200,9.729200,0
2019-09-06,9.682500,9.691850,9.596600,9.682900,9.682900,0
2019-09-09,9.642040,9.668370,9.628500,9.639500,9.639500,0
2019-09-10,9.656860,9.756940,9.652270,9.656600,9.656600,0
2019-09-11,9.680150,9.705790,9.660000,9.677200,9.677200,0
2019-09-12,9.673420,9.729190,9.616060,9.671700,9.671700,0
2019-09-13,9.631610,9.632480,9.581000,9.632750,9.632750,0
2019-09-16,9.592800,9.690100,9.592800,9.596550,9.596550,0
2019-09-17,9.659770,9.725260,9.647500,9.656500,9.656500,0
2019-09-18,9.664390,9.726900,9.662500,9.664490,9.664490,0
2019-09-19,9.720580,9.737520,9.680100,9.721110,9.721110,0
2019-09-20,9.685900,9.731400,9.660200,9.686950,9.686950,0
2019-09-23,9.696500,9.775590,9.690800,9.695300,9.695300,0
2019-09-24,9.705300,9.739380,9.676700,9.705600,9.705600,0
2019-09-25,9.671810,9.755200,9.666200,9.669300,9.669300,0
2019-09-26,9.746480,9.764900,9.721600,9.743100,9.743100,0
2019-09-27,9.759100,9.815230,9.747600,9.760760,9.760760,0
2019-09-30,9.786560,9.832110,9.784000,9.782600,9.782600,0
2019-10-01,9.842110,9.928810,9.837100,9.839600,9.839600,0
2019-10-02,9.870920,9.918160,9.855100,9.871090,9.871090,0
2019-10-03,9.873800,9.909710,9.832170,9.870100,9.870100,0
2019-10-04,9.855560,9.870820,9.828300,9.854930,9.854930,0
2019-10-07,9.839100,9.918750,9.831200,9.839400,9.839400,0
2019-10-08,9.907700,9.951560,9.873400,9.911580,9.911580,0
2019-10-09,9.936250,9.962720,9.916810,9.938490,9.938490,0
2019-10-10,9.944510,9.949270,9.818330,9.944700,9.944700,0
2019-10-11,9.838200,9.839900,9.781700,9.833800,9.833800,0
2019-10-14,9.810500,9.859300,9.800000,9.809700,9.809700,0
2019-10-15,9.816600,9.842780,9.777700,9.817680,9.817680,0
2019-10-16,9.806420,9.828620,9.779460,9.803200,9.803200,0
2019-10-17,9.773800,9.816860,9.683700,9.773700,9.773700,0
2019-10-18,9.707300,9.708600,9.656600,9.704900,9.704900,0
2019-10-21,9.661470,9.664060,9.594900,9.660750,9.660750,0
2019-10-22,9.639040,9.649460,9.619900,9.638950,9.638950,0
2019-10-23,9.640230,9.670940,9.633000,9.640270,9.640270,0
2019-10-24,9.638520,9.654970,9.557190,9.638720,9.638720,0
2019-10-25,9.655270,9.696470,9.649000,9.654980,9.654980,0
2019-10-28,9.677700,9.707140,9.664880,9.677800,9.677800,0
2019-10-29,9.708020,9.746320,9.701600,9.707600,9.707600,0
2019-10-30,9.703590,9.732850,9.686000,9.700200,9.700200,0
2019-10-31,9.643470,9.666440,9.616000,9.644110,9.644110,0
2019-11-01,9.646100,9.655160,9.550700,9.648120,9.648120,0
2019-11-04,9.555700,9.610810,9.537700,9.558400,9.558400,0
2019-11-05,9.617970,9.671010,9.582260,9.617010,9.617010,0
2019-11-06,9.653850,9.663070,9.592800,9.653710,9.653710,0
2019-11-07,9.617890,9.639630,9.578300,9.619000,9.619000,0
2019-11-08,9.626970,9.712220,9.621800,9.624700,9.624700,0
2019-11-11,9.701370,9.722820,9.696200,9.702260,9.702260,0
2019-11-12,9.694000,9.723130,9.688700,9.692350,9.692350,0
2019-11-13,9.710600,9.762600,9.704900,9.711190,9.711190,0
2019-11-14,9.728590,9.753240,9.691000,9.725200,9.725200,0
2019-11-15,9.675000,9.680340,9.625300,9.677730,9.677730,0
2019-11-18,9.630820,9.648960,9.605310,9.628770,9.628770,0
2019-11-19,9.639520,9.652210,9.603300,9.638240,9.638240,0
2019-11-20,9.633260,9.716970,9.619520,9.632780,9.632780,0
2019-11-21,9.633770,9.651400,9.600300,9.633200,9.633200,0
2019-11-22,9.615140,9.639230,9.588800,9.617180,9.617180,0
2019-11-25,9.625980,9.651500,9.566520,9.625200,9.625200,0
2019-11-26,9.640600,9.642830,9.586850,9.639800,9.639800,0
2019-11-27,9.585130,9.599580,9.572300,9.582500,9.582500,0
2019-11-28,9.579600,9.593810,9.560100,9.578260,9.578260,0
2019-11-29,9.548700,9.575110,9.535940,9.548500,9.548500,0
2019-12-02,9.571630,9.587440,9.523800,9.569340,9.569340,0
2019-12-03,9.541430,9.551000,9.492000,9.541110,9.541110,0
2019-12-04,9.526300,9.555590,9.488160,9.524700,9.524700,0
2019-12-05,9.494150,9.510540,9.481460,9.499700,9.499700,0
2019-12-06,9.489460,9.515720,9.465600,9.487630,9.487630,0
2019-12-09,9.500220,9.532330,9.492800,9.498890,9.498890,0
2019-12-10,9.530170,9.543650,9.491700,9.529770,9.529770,0
2019-12-11,9.491840,9.498630,9.419000,9.491930,9.491930,0
2019-12-12,9.379870,9.414290,9.372030,9.382000,9.382000,0
2019-12-13,9.338560,9.406880,9.333000,9.340420,9.340420,0
2019-12-16,9.380160,9.385750,9.336100,9.380130,9.380130,0
2019-12-17,9.367930,9.401220,9.354100,9.365900,9.365900,0
2019-12-18,9.377870,9.427110,9.375400,9.377770,9.377770,0
2019-12-19,9.416580,9.441240,9.383740,9.416720,9.416720,0
2019-12-20,9.408720,9.424070,9.389200,9.405300,9.405300,0
2019-12-23,9.401560,9.443990,9.392600,9.403100,9.403100,0
2019-12-24,9.430610,9.441500,9.406900,9.430870,9.430870,0
2019-12-25,9.394420,9.445810,9.205200,9.409400,9.409400,0
2019-12-26,9.399640,9.442700,9.393500,9.397200,9.397200,0
2019-12-27,9.404290,9.411120,9.329700,9.404350,9.404350,0
2019-12-30,9.326210,9.345350,9.298800,9.326040,9.326040,0
2019-12-31,9.344870,9.363500,9.291000,9.344680,9.344680,0
2020-01-01,9.170110,9.221710,9.137350,9.170810,9.170810,0
2020-01-02,9.344500,9.374320,9.319000,9.339400,9.339400,0
2020-01-03,9.366060,9.458320,9.349630,9.361400,9.361400,0
2020-01-06,9.409340,9.430100,9.385600,9.409680,9.409680,0
2020-01-07,9.400680,9.463520,9.388490,9.403500,9.403500,0
2020-01-08,9.468140,9.474900,9.422560,9.468910,9.468910,0
2020-01-09,9.448900,9.499920,9.440200,9.451530,9.451530,0
2020-01-10,9.484740,9.519380,9.475400,9.485600,9.485600,0
2020-01-13,9.500250,9.527260,9.463400,9.501600,9.501600,0
2020-01-14,9.465020,9.477490,9.446100,9.464630,9.464630,0
2020-01-15,9.462100,9.485150,9.439600,9.461500,9.461500,0
2020-01-16,9.456200,9.497680,9.449530,9.456300,9.456300,0
2020-01-17,9.487540,9.523530,9.478300,9.485700,9.485700,0
2020-01-20,9.516360,9.533420,9.499500,9.515550,9.515550,0
2020-01-21,9.512800,9.537220,9.486600,9.516600,9.516600,0
2020-01-22,9.517910,9.533020,9.498000,9.515100,9.515100,0
2020-01-23,9.496140,9.553300,9.492200,9.496210,9.496210,0
2020-01-24,9.530260,9.572420,9.526050,9.527500,9.527500,0
2020-01-27,9.576540,9.629710,9.562400,9.575580,9.575580,0
2020-01-28,9.624150,9.641200,9.610800,9.620600,9.620600,0
2020-01-29,9.606170,9.628670,9.595000,9.606150,9.606150,0
2020-01-30,9.613600,9.659290,9.613300,9.613500,9.613500,0
2020-01-31,9.642000,9.683360,9.625050,9.640800,9.640800,0
2020-02-03,9.633170,9.669560,9.613600,9.632610,9.632610,0
2020-02-04,9.644700,9.652260,9.593940,9.646300,9.646300,0
2020-02-05,9.585800,9.599680,9.551900,9.585400,9.585400,0
2020-02-06,9.586130,9.643980,9.573200,9.583500,9.583500,0
2020-02-07,9.620990,9.651500,9.603200,9.619100,9.619100,0
2020-02-10,9.659610,9.683540,9.632800,9.658900,9.658900,0
2020-02-11,9.655000,9.673580,9.625000,9.657900,9.657900,0
2020-02-12,9.627600,9.640730,9.581730,9.628000,9.628000,0
2020-02-13,9.637720,9.680380,9.626670,9.636930,9.636930,0
2020-02-14,9.670180,9.720720,9.669970,9.668950,9.668950,0
2020-02-17,9.707580,9.729120,9.689400,9.707050,9.707050,0
2020-02-18,9.685300,9.777300,9.685300,9.685600,9.685600,0
2020-02-19,9.778710,9.812170,9.714400,9.778540,9.778540,0
2020-02-20,9.778000,9.832330,9.765580,9.775810,9.775810,0
2020-02-21,9.812040,9.829700,9.712900,9.811550,9.811550,0
2020-02-24,9.743940,9.800110,9.724620,9.743330,9.743330,0
2020-02-25,9.729900,9.757380,9.705500,9.729650,9.729650,0
2020-02-26,9.717030,9.749340,9.701870,9.719180,9.719180,0
2020-02-27,9.732720,9.732720,9.628010,9.732390,9.732390,0
2020-02-28,9.661510,9.753430,9.625070,9.661170,9.661170,0
